======================================================
learning_rate: 0.1
weight_decay: 0.0001
momentum: 0.1
batch_size: 100
max_epoch: 500
disp_freq: 50
test_epoch: 5
plot_epoch: 100
network: Lin-784-20 Relu Lin-20-10 Relu
loss: Softmax
result dir: ./result/good_model
======================================================
09:39:07.144 Training @ 0 epoch...
09:39:09.422   Training iter 50, batch loss 2.2939, batch acc 0.1866
09:41:22.281   Training iter 550, batch loss 0.7132, batch acc 0.7320
09:41:24.512   Training iter 600, batch loss 0.7367, batch acc 0.7346
09:41:24.513 Training @ 5 epoch...
09:41:26.754   Training iter 50, batch loss 0.6960, batch acc 0.7374
09:41:28.995   Training iter 100, batch loss 0.7001, batch acc 0.7386
09:41:31.241   Training iter 150, batch loss 0.7262, batch acc 0.7252
09:41:33.499   Training iter 200, batch loss 0.6920, batch acc 0.7380
09:41:35.799   Training iter 250, batch loss 0.6893, batch acc 0.7410
09:41:38.078   Training iter 300, batch loss 0.6882, batch acc 0.7408
09:41:40.336   Training iter 350, batch loss 0.6917, batch acc 0.7420
09:41:42.603   Training iter 400, batch loss 0.7264, batch acc 0.7296
09:41:44.868   Training iter 450, batch loss 0.6736, batch acc 0.7452
09:41:47.145   Training iter 500, batch loss 0.6696, batch acc 0.7476
09:41:49.416   Training iter 550, batch loss 0.6932, batch acc 0.7408
09:41:51.686   Training iter 600, batch loss 0.6700, batch acc 0.7530
09:41:51.688 Testing @ 5 epoch...
09:41:51.738     Testing, total mean loss 0.68062, total acc 0.74140
09:41:51.738 Training @ 6 epoch...
09:41:54.009   Training iter 50, batch loss 0.7070, batch acc 0.7372
09:41:56.272   Training iter 100, batch loss 0.6961, batch acc 0.7376
09:41:58.524   Training iter 150, batch loss 0.6695, batch acc 0.7484
09:42:00.763   Training iter 200, batch loss 0.6648, batch acc 0.7484
09:42:03.031   Training iter 250, batch loss 0.6304, batch acc 0.7784
09:42:05.311   Training iter 300, batch loss 0.4905, batch acc 0.8306
09:42:07.591   Training iter 350, batch loss 0.4826, batch acc 0.8338
09:42:09.834   Training iter 400, batch loss 0.5052, batch acc 0.8200
09:42:12.068   Training iter 450, batch loss 0.4762, batch acc 0.8290
09:42:14.282   Training iter 500, batch loss 0.4812, batch acc 0.8320
09:42:16.507   Training iter 550, batch loss 0.4854, batch acc 0.8272
09:42:18.734   Training iter 600, batch loss 0.4841, batch acc 0.8246
09:42:18.736 Training @ 7 epoch...
09:42:20.972   Training iter 50, batch loss 0.4598, batch acc 0.8316
09:42:23.200   Training iter 100, batch loss 0.4690, batch acc 0.8294
09:42:25.448   Training iter 150, batch loss 0.4584, batch acc 0.8334
09:42:27.704   Training iter 200, batch loss 0.4661, batch acc 0.8318
09:42:29.990   Training iter 250, batch loss 0.4841, batch acc 0.8284
09:42:32.237   Training iter 300, batch loss 0.4553, batch acc 0.8334
09:42:34.460   Training iter 350, batch loss 0.4703, batch acc 0.8306
09:42:36.696   Training iter 400, batch loss 0.4544, batch acc 0.8344
09:42:38.922   Training iter 450, batch loss 0.4478, batch acc 0.8366
09:42:41.131   Training iter 500, batch loss 0.4733, batch acc 0.8250
09:42:43.350   Training iter 550, batch loss 0.4549, batch acc 0.8354
09:42:45.551   Training iter 600, batch loss 0.4763, batch acc 0.8270
09:42:45.553 Training @ 8 epoch...
09:42:47.817   Training iter 50, batch loss 0.4444, batch acc 0.8328
09:42:50.047   Training iter 100, batch loss 0.4336, batch acc 0.8394
09:42:52.278   Training iter 150, batch loss 0.4495, batch acc 0.8364
09:42:54.527   Training iter 200, batch loss 0.4548, batch acc 0.8350
09:42:56.772   Training iter 250, batch loss 0.4604, batch acc 0.8346
09:42:58.991   Training iter 300, batch loss 0.4623, batch acc 0.8356
09:43:01.208   Training iter 350, batch loss 0.4390, batch acc 0.8362
09:43:03.475   Training iter 400, batch loss 0.4460, batch acc 0.8432
09:43:05.734   Training iter 450, batch loss 0.4326, batch acc 0.8380
09:43:07.997   Training iter 500, batch loss 0.4705, batch acc 0.8256
09:43:10.249   Training iter 550, batch loss 0.4551, batch acc 0.8300
09:43:12.499   Training iter 600, batch loss 0.4540, batch acc 0.8296
09:43:12.501 Training @ 9 epoch...
09:43:14.752   Training iter 50, batch loss 0.4719, batch acc 0.8280
09:43:16.965   Training iter 100, batch loss 0.4330, batch acc 0.8418
09:43:19.190   Training iter 150, batch loss 0.4380, batch acc 0.8372
09:43:21.396   Training iter 200, batch loss 0.4423, batch acc 0.8346
09:43:23.612   Training iter 250, batch loss 0.4789, batch acc 0.8258
09:43:25.863   Training iter 300, batch loss 0.4471, batch acc 0.8380
09:43:28.124   Training iter 350, batch loss 0.4223, batch acc 0.8442
09:43:30.393   Training iter 400, batch loss 0.4428, batch acc 0.8368
09:43:32.630   Training iter 450, batch loss 0.4155, batch acc 0.8464
09:43:34.854   Training iter 500, batch loss 0.4261, batch acc 0.8400
09:43:37.052   Training iter 550, batch loss 0.4299, batch acc 0.8398
09:43:39.279   Training iter 600, batch loss 0.4334, batch acc 0.8418
09:43:39.281 Training @ 10 epoch...
09:43:41.504   Training iter 50, batch loss 0.4595, batch acc 0.8346
09:43:43.724   Training iter 100, batch loss 0.4414, batch acc 0.8364
09:43:45.961   Training iter 150, batch loss 0.4509, batch acc 0.8336
09:43:48.222   Training iter 200, batch loss 0.4504, batch acc 0.8362
09:43:50.466   Training iter 250, batch loss 0.4356, batch acc 0.8348
09:43:52.715   Training iter 300, batch loss 0.4086, batch acc 0.8498
09:43:54.946   Training iter 350, batch loss 0.4225, batch acc 0.8410
09:43:57.190   Training iter 400, batch loss 0.4175, batch acc 0.8450
09:43:59.431   Training iter 450, batch loss 0.4438, batch acc 0.8350
09:44:01.685   Training iter 500, batch loss 0.4231, batch acc 0.8432
09:44:03.966   Training iter 550, batch loss 0.4036, batch acc 0.8510
09:44:06.253   Training iter 600, batch loss 0.4356, batch acc 0.8400
09:44:06.255 Testing @ 10 epoch...
09:44:06.306     Testing, total mean loss 0.44130, total acc 0.83470
09:44:06.306 Training @ 11 epoch...
09:44:08.590   Training iter 50, batch loss 0.4023, batch acc 0.8510
09:44:10.836   Training iter 100, batch loss 0.4353, batch acc 0.8382
09:44:13.085   Training iter 150, batch loss 0.4228, batch acc 0.8394
09:44:15.309   Training iter 200, batch loss 0.4162, batch acc 0.8476
09:44:17.537   Training iter 250, batch loss 0.4324, batch acc 0.8384
09:44:19.770   Training iter 300, batch loss 0.4607, batch acc 0.8296
09:44:21.981   Training iter 350, batch loss 0.4472, batch acc 0.8322
09:44:24.206   Training iter 400, batch loss 0.4248, batch acc 0.8394
09:44:26.598   Training iter 450, batch loss 0.4161, batch acc 0.8462
09:44:28.937   Training iter 500, batch loss 0.4187, batch acc 0.8464
09:44:31.276   Training iter 550, batch loss 0.4068, batch acc 0.8474
09:44:33.602   Training iter 600, batch loss 0.4245, batch acc 0.8428
09:44:33.603 Training @ 12 epoch...
09:44:35.968   Training iter 50, batch loss 0.4028, batch acc 0.8486
09:44:38.347   Training iter 100, batch loss 0.4051, batch acc 0.8470
09:44:40.657   Training iter 150, batch loss 0.4361, batch acc 0.8384
09:44:42.952   Training iter 200, batch loss 0.4151, batch acc 0.8454
09:44:45.266   Training iter 250, batch loss 0.4106, batch acc 0.8446
09:44:47.610   Training iter 300, batch loss 0.4351, batch acc 0.8370
09:44:49.938   Training iter 350, batch loss 0.4122, batch acc 0.8492
09:44:52.249   Training iter 400, batch loss 0.4079, batch acc 0.8478
09:44:54.567   Training iter 450, batch loss 0.4352, batch acc 0.8406
09:44:56.882   Training iter 500, batch loss 0.4314, batch acc 0.8398
09:44:59.195   Training iter 550, batch loss 0.4252, batch acc 0.8412
09:45:01.524   Training iter 600, batch loss 0.4215, batch acc 0.8410
09:45:01.526 Training @ 13 epoch...
09:45:03.918   Training iter 50, batch loss 0.4108, batch acc 0.8484
09:45:06.249   Training iter 100, batch loss 0.4270, batch acc 0.8396
09:45:08.598   Training iter 150, batch loss 0.4117, batch acc 0.8458
09:45:10.881   Training iter 200, batch loss 0.4183, batch acc 0.8434
09:45:13.155   Training iter 250, batch loss 0.4296, batch acc 0.8388
09:45:15.449   Training iter 300, batch loss 0.4191, batch acc 0.8440
09:45:17.827   Training iter 350, batch loss 0.4222, batch acc 0.8422
09:45:20.188   Training iter 400, batch loss 0.4067, batch acc 0.8512
09:45:22.560   Training iter 450, batch loss 0.4090, batch acc 0.8452
09:45:25.030   Training iter 500, batch loss 0.4092, batch acc 0.8464
09:45:27.575   Training iter 550, batch loss 0.4261, batch acc 0.8370
09:45:30.082   Training iter 600, batch loss 0.4030, batch acc 0.8488
09:45:30.084 Training @ 14 epoch...
09:45:32.587   Training iter 50, batch loss 0.4121, batch acc 0.8444
09:45:35.100   Training iter 100, batch loss 0.4077, batch acc 0.8450
09:45:37.628   Training iter 150, batch loss 0.3930, batch acc 0.8484
09:45:40.123   Training iter 200, batch loss 0.3835, batch acc 0.8584
09:45:42.612   Training iter 250, batch loss 0.4244, batch acc 0.8438
09:45:45.079   Training iter 300, batch loss 0.4142, batch acc 0.8458
09:45:47.569   Training iter 350, batch loss 0.3958, batch acc 0.8524
09:45:50.075   Training iter 400, batch loss 0.4174, batch acc 0.8424
09:45:52.583   Training iter 450, batch loss 0.4147, batch acc 0.8446
09:45:55.079   Training iter 500, batch loss 0.4308, batch acc 0.8384
09:45:57.537   Training iter 550, batch loss 0.4067, batch acc 0.8494
09:45:59.811   Training iter 600, batch loss 0.4336, batch acc 0.8352
09:45:59.812 Training @ 15 epoch...
09:46:02.139   Training iter 50, batch loss 0.4319, batch acc 0.8350
09:46:04.438   Training iter 100, batch loss 0.3910, batch acc 0.8524
09:46:06.759   Training iter 150, batch loss 0.3986, batch acc 0.8506
09:46:09.061   Training iter 200, batch loss 0.3903, batch acc 0.8510
09:46:11.359   Training iter 250, batch loss 0.4199, batch acc 0.8428
09:46:13.673   Training iter 300, batch loss 0.3879, batch acc 0.8546
09:46:15.981   Training iter 350, batch loss 0.3953, batch acc 0.8520
09:46:18.261   Training iter 400, batch loss 0.4145, batch acc 0.8394
09:46:20.516   Training iter 450, batch loss 0.4184, batch acc 0.8468
09:46:22.777   Training iter 500, batch loss 0.4049, batch acc 0.8408
09:46:25.039   Training iter 550, batch loss 0.4176, batch acc 0.8458
09:46:27.337   Training iter 600, batch loss 0.4072, batch acc 0.8468
09:46:27.339 Testing @ 15 epoch...
09:46:27.389     Testing, total mean loss 0.43684, total acc 0.83720
09:46:27.389 Training @ 16 epoch...
09:46:29.669   Training iter 50, batch loss 0.3938, batch acc 0.8512
09:46:31.942   Training iter 100, batch loss 0.4079, batch acc 0.8458
09:46:34.215   Training iter 150, batch loss 0.4196, batch acc 0.8414
09:46:36.543   Training iter 200, batch loss 0.4169, batch acc 0.8390
09:46:38.823   Training iter 250, batch loss 0.3948, batch acc 0.8512
09:46:41.101   Training iter 300, batch loss 0.4201, batch acc 0.8414
09:46:43.377   Training iter 350, batch loss 0.4101, batch acc 0.8484
09:46:45.665   Training iter 400, batch loss 0.3809, batch acc 0.8530
09:46:47.976   Training iter 450, batch loss 0.4005, batch acc 0.8476
09:46:50.248   Training iter 500, batch loss 0.3899, batch acc 0.8494
09:46:52.516   Training iter 550, batch loss 0.4042, batch acc 0.8478
09:46:54.792   Training iter 600, batch loss 0.3902, batch acc 0.8538
09:46:54.794 Training @ 17 epoch...
09:46:57.138   Training iter 50, batch loss 0.3622, batch acc 0.8612
09:46:59.464   Training iter 100, batch loss 0.3884, batch acc 0.8548
09:47:01.760   Training iter 150, batch loss 0.4032, batch acc 0.8510
09:47:04.087   Training iter 200, batch loss 0.4156, batch acc 0.8404
09:47:06.370   Training iter 250, batch loss 0.3906, batch acc 0.8522
09:47:08.649   Training iter 300, batch loss 0.3936, batch acc 0.8540
09:47:10.929   Training iter 350, batch loss 0.4093, batch acc 0.8456
09:47:13.253   Training iter 400, batch loss 0.4205, batch acc 0.8372
09:47:15.564   Training iter 450, batch loss 0.4133, batch acc 0.8430
09:47:17.872   Training iter 500, batch loss 0.3889, batch acc 0.8532
09:47:20.163   Training iter 550, batch loss 0.3981, batch acc 0.8512
09:47:22.429   Training iter 600, batch loss 0.4015, batch acc 0.8474
09:47:22.431 Training @ 18 epoch...
09:47:24.712   Training iter 50, batch loss 0.4161, batch acc 0.8464
09:47:27.013   Training iter 100, batch loss 0.3733, batch acc 0.8562
09:47:29.256   Training iter 150, batch loss 0.3948, batch acc 0.8480
09:47:31.538   Training iter 200, batch loss 0.3904, batch acc 0.8506
09:47:33.819   Training iter 250, batch loss 0.3893, batch acc 0.8568
09:47:36.104   Training iter 300, batch loss 0.3824, batch acc 0.8534
09:47:38.394   Training iter 350, batch loss 0.3858, batch acc 0.8514
09:47:40.674   Training iter 400, batch loss 0.4103, batch acc 0.8438
09:47:42.965   Training iter 450, batch loss 0.3937, batch acc 0.8536
09:47:45.272   Training iter 500, batch loss 0.4151, batch acc 0.8446
09:47:47.595   Training iter 550, batch loss 0.3719, batch acc 0.8576
09:47:49.860   Training iter 600, batch loss 0.4186, batch acc 0.8430
09:47:49.861 Training @ 19 epoch...
09:47:52.135   Training iter 50, batch loss 0.3732, batch acc 0.8574
09:47:54.400   Training iter 100, batch loss 0.3976, batch acc 0.8500
09:47:56.721   Training iter 150, batch loss 0.3981, batch acc 0.8486
09:47:59.014   Training iter 200, batch loss 0.3929, batch acc 0.8510
09:48:01.286   Training iter 250, batch loss 0.3697, batch acc 0.8558
09:48:03.620   Training iter 300, batch loss 0.3946, batch acc 0.8534
09:48:05.934   Training iter 350, batch loss 0.3910, batch acc 0.8496
09:48:08.216   Training iter 400, batch loss 0.3903, batch acc 0.8516
09:48:10.488   Training iter 450, batch loss 0.3850, batch acc 0.8530
09:48:12.747   Training iter 500, batch loss 0.3881, batch acc 0.8516
09:48:15.009   Training iter 550, batch loss 0.4018, batch acc 0.8456
09:48:17.279   Training iter 600, batch loss 0.4064, batch acc 0.8454
09:48:17.280 Training @ 20 epoch...
09:48:19.539   Training iter 50, batch loss 0.3658, batch acc 0.8578
09:48:21.798   Training iter 100, batch loss 0.3922, batch acc 0.8502
09:48:24.064   Training iter 150, batch loss 0.3747, batch acc 0.8574
09:48:26.383   Training iter 200, batch loss 0.3943, batch acc 0.8468
09:48:28.661   Training iter 250, batch loss 0.3975, batch acc 0.8484
09:48:30.991   Training iter 300, batch loss 0.3948, batch acc 0.8488
09:48:33.317   Training iter 350, batch loss 0.3820, batch acc 0.8570
09:48:35.577   Training iter 400, batch loss 0.4029, batch acc 0.8442
09:48:37.965   Training iter 450, batch loss 0.3860, batch acc 0.8520
09:48:40.430   Training iter 500, batch loss 0.3722, batch acc 0.8570
09:48:42.877   Training iter 550, batch loss 0.3987, batch acc 0.8472
09:48:45.302   Training iter 600, batch loss 0.4036, batch acc 0.8452
09:48:45.304 Testing @ 20 epoch...
09:48:45.361     Testing, total mean loss 0.41944, total acc 0.84150
09:48:45.361 Training @ 21 epoch...
09:48:47.860   Training iter 50, batch loss 0.3943, batch acc 0.8514
09:48:50.307   Training iter 100, batch loss 0.3910, batch acc 0.8508
09:48:52.748   Training iter 150, batch loss 0.4085, batch acc 0.8448
09:48:55.187   Training iter 200, batch loss 0.3755, batch acc 0.8606
09:48:57.662   Training iter 250, batch loss 0.3701, batch acc 0.8546
09:49:00.086   Training iter 300, batch loss 0.3816, batch acc 0.8580
09:49:02.371   Training iter 350, batch loss 0.3850, batch acc 0.8496
09:49:04.654   Training iter 400, batch loss 0.3734, batch acc 0.8566
09:49:06.937   Training iter 450, batch loss 0.3961, batch acc 0.8490
09:49:09.187   Training iter 500, batch loss 0.3997, batch acc 0.8460
09:49:11.444   Training iter 550, batch loss 0.3874, batch acc 0.8512
09:49:13.709   Training iter 600, batch loss 0.3628, batch acc 0.8584
09:49:13.710 Training @ 22 epoch...
09:49:15.976   Training iter 50, batch loss 0.3698, batch acc 0.8568
09:49:18.235   Training iter 100, batch loss 0.3794, batch acc 0.8572
09:49:20.509   Training iter 150, batch loss 0.3784, batch acc 0.8580
09:49:22.786   Training iter 200, batch loss 0.3865, batch acc 0.8504
09:49:25.059   Training iter 250, batch loss 0.3828, batch acc 0.8506
09:49:27.338   Training iter 300, batch loss 0.3977, batch acc 0.8502
09:49:29.607   Training iter 350, batch loss 0.3797, batch acc 0.8532
09:49:31.874   Training iter 400, batch loss 0.3909, batch acc 0.8538
09:49:34.140   Training iter 450, batch loss 0.3703, batch acc 0.8606
09:49:36.399   Training iter 500, batch loss 0.3767, batch acc 0.8564
09:49:38.668   Training iter 550, batch loss 0.4020, batch acc 0.8444
09:49:40.921   Training iter 600, batch loss 0.3925, batch acc 0.8468
09:49:40.923 Training @ 23 epoch...
09:49:43.182   Training iter 50, batch loss 0.3972, batch acc 0.8492
09:49:45.431   Training iter 100, batch loss 0.3705, batch acc 0.8576
09:49:47.665   Training iter 150, batch loss 0.4096, batch acc 0.8452
09:49:49.907   Training iter 200, batch loss 0.3777, batch acc 0.8554
09:49:52.144   Training iter 250, batch loss 0.3779, batch acc 0.8562
09:49:54.412   Training iter 300, batch loss 0.3925, batch acc 0.8508
09:49:56.668   Training iter 350, batch loss 0.3679, batch acc 0.8600
09:49:58.946   Training iter 400, batch loss 0.3690, batch acc 0.8592
09:50:01.224   Training iter 450, batch loss 0.3782, batch acc 0.8540
09:50:03.525   Training iter 500, batch loss 0.3829, batch acc 0.8520
09:50:05.847   Training iter 550, batch loss 0.3701, batch acc 0.8544
09:50:08.176   Training iter 600, batch loss 0.3857, batch acc 0.8516
09:50:08.178 Training @ 24 epoch...
09:50:10.468   Training iter 50, batch loss 0.3862, batch acc 0.8490
09:50:12.764   Training iter 100, batch loss 0.3806, batch acc 0.8540
09:50:15.050   Training iter 150, batch loss 0.3689, batch acc 0.8564
09:50:17.345   Training iter 200, batch loss 0.3840, batch acc 0.8528
09:50:19.696   Training iter 250, batch loss 0.3782, batch acc 0.8538
09:50:22.034   Training iter 300, batch loss 0.3815, batch acc 0.8532
09:50:24.351   Training iter 350, batch loss 0.3767, batch acc 0.8540
09:50:26.639   Training iter 400, batch loss 0.3777, batch acc 0.8546
09:50:28.920   Training iter 450, batch loss 0.3823, batch acc 0.8526
09:50:31.271   Training iter 500, batch loss 0.3752, batch acc 0.8538
09:50:33.633   Training iter 550, batch loss 0.3826, batch acc 0.8540
09:50:35.987   Training iter 600, batch loss 0.3716, batch acc 0.8604
09:50:35.989 Training @ 25 epoch...
09:50:38.340   Training iter 50, batch loss 0.3819, batch acc 0.8526
09:50:40.621   Training iter 100, batch loss 0.3756, batch acc 0.8588
09:50:42.896   Training iter 150, batch loss 0.3948, batch acc 0.8516
09:50:45.164   Training iter 200, batch loss 0.3573, batch acc 0.8624
09:50:47.496   Training iter 250, batch loss 0.3797, batch acc 0.8510
09:50:49.835   Training iter 300, batch loss 0.3577, batch acc 0.8592
09:50:52.194   Training iter 350, batch loss 0.3824, batch acc 0.8550
09:50:54.502   Training iter 400, batch loss 0.3862, batch acc 0.8528
09:50:56.811   Training iter 450, batch loss 0.3811, batch acc 0.8534
09:50:59.094   Training iter 500, batch loss 0.3711, batch acc 0.8558
09:51:01.366   Training iter 550, batch loss 0.3903, batch acc 0.8504
09:51:03.640   Training iter 600, batch loss 0.3719, batch acc 0.8572
09:51:03.642 Testing @ 25 epoch...
09:51:03.692     Testing, total mean loss 0.39859, total acc 0.84810
09:51:03.692 Training @ 26 epoch...
09:51:05.962   Training iter 50, batch loss 0.3595, batch acc 0.8608
09:51:08.236   Training iter 100, batch loss 0.3765, batch acc 0.8548
09:51:10.500   Training iter 150, batch loss 0.3840, batch acc 0.8520
09:51:12.784   Training iter 200, batch loss 0.3861, batch acc 0.8546
09:51:15.065   Training iter 250, batch loss 0.3856, batch acc 0.8526
09:51:17.355   Training iter 300, batch loss 0.3609, batch acc 0.8572
09:51:19.621   Training iter 350, batch loss 0.3562, batch acc 0.8618
09:51:21.878   Training iter 400, batch loss 0.3889, batch acc 0.8494
09:51:24.147   Training iter 450, batch loss 0.3694, batch acc 0.8588
09:51:26.432   Training iter 500, batch loss 0.3791, batch acc 0.8560
09:51:28.790   Training iter 550, batch loss 0.3801, batch acc 0.8548
09:51:31.114   Training iter 600, batch loss 0.3703, batch acc 0.8580
09:51:31.116 Training @ 27 epoch...
09:51:33.440   Training iter 50, batch loss 0.3660, batch acc 0.8600
09:51:35.719   Training iter 100, batch loss 0.3634, batch acc 0.8600
09:51:38.033   Training iter 150, batch loss 0.3955, batch acc 0.8454
09:51:40.363   Training iter 200, batch loss 0.3652, batch acc 0.8560
09:51:42.622   Training iter 250, batch loss 0.3981, batch acc 0.8456
09:51:44.894   Training iter 300, batch loss 0.3733, batch acc 0.8542
09:51:47.176   Training iter 350, batch loss 0.3626, batch acc 0.8600
09:51:49.458   Training iter 400, batch loss 0.3793, batch acc 0.8560
09:51:51.737   Training iter 450, batch loss 0.3746, batch acc 0.8584
09:51:54.055   Training iter 500, batch loss 0.3612, batch acc 0.8602
09:51:56.383   Training iter 550, batch loss 0.3645, batch acc 0.8576
09:51:58.675   Training iter 600, batch loss 0.3822, batch acc 0.8578
09:51:58.676 Training @ 28 epoch...
09:52:00.957   Training iter 50, batch loss 0.3761, batch acc 0.8550
09:52:03.287   Training iter 100, batch loss 0.3982, batch acc 0.8472
09:52:05.619   Training iter 150, batch loss 0.3802, batch acc 0.8532
09:52:07.922   Training iter 200, batch loss 0.3722, batch acc 0.8564
09:52:10.554   Training iter 250, batch loss 0.3705, batch acc 0.8548
09:52:13.085   Training iter 300, batch loss 0.3472, batch acc 0.8652
09:52:15.341   Training iter 350, batch loss 0.3490, batch acc 0.8666
09:52:17.625   Training iter 400, batch loss 0.3603, batch acc 0.8610
09:52:19.899   Training iter 450, batch loss 0.3790, batch acc 0.8546
09:52:22.167   Training iter 500, batch loss 0.4034, batch acc 0.8456
09:52:24.415   Training iter 550, batch loss 0.3783, batch acc 0.8532
09:52:26.667   Training iter 600, batch loss 0.3543, batch acc 0.8636
09:52:26.669 Training @ 29 epoch...
09:52:28.934   Training iter 50, batch loss 0.3643, batch acc 0.8610
09:52:31.216   Training iter 100, batch loss 0.3583, batch acc 0.8576
09:52:33.491   Training iter 150, batch loss 0.3682, batch acc 0.8572
09:52:35.754   Training iter 200, batch loss 0.3627, batch acc 0.8616
09:52:38.004   Training iter 250, batch loss 0.3660, batch acc 0.8608
09:52:40.241   Training iter 300, batch loss 0.3817, batch acc 0.8514
09:52:42.502   Training iter 350, batch loss 0.3481, batch acc 0.8668
09:52:44.760   Training iter 400, batch loss 0.3733, batch acc 0.8554
09:52:47.024   Training iter 450, batch loss 0.3959, batch acc 0.8456
09:52:49.289   Training iter 500, batch loss 0.3684, batch acc 0.8582
09:52:51.563   Training iter 550, batch loss 0.3645, batch acc 0.8580
09:52:53.837   Training iter 600, batch loss 0.3930, batch acc 0.8474
09:52:53.838 Training @ 30 epoch...
09:52:56.109   Training iter 50, batch loss 0.3549, batch acc 0.8610
09:52:58.376   Training iter 100, batch loss 0.3686, batch acc 0.8584
09:53:00.637   Training iter 150, batch loss 0.3477, batch acc 0.8656
