======================================================
learning_rate: 0.001
weight_decay: 0.01
momentum: 0.01
batch_size: 100
max_epoch: 500
disp_freq: 50
test_epoch: 5
plot_epoch: 100
network: Lin-784-10 Relu
loss: Softmax
result dir: ./result/exp_3
======================================================
11:13:44.786 Training @ 0 epoch...
11:13:45.361   Training iter 50, batch loss 2.3048, batch acc 0.1134
11:14:00.381   Training iter 200, batch loss 1.7995, batch acc 0.5314
11:14:00.968   Training iter 250, batch loss 1.7908, batch acc 0.5288
11:14:01.574   Training iter 300, batch loss 1.7844, batch acc 0.5342
11:14:02.173   Training iter 350, batch loss 1.7651, batch acc 0.5370
11:14:02.760   Training iter 400, batch loss 1.7679, batch acc 0.5258
11:14:03.376   Training iter 450, batch loss 1.7586, batch acc 0.5314
11:14:03.972   Training iter 500, batch loss 1.7268, batch acc 0.5472
11:14:04.573   Training iter 550, batch loss 1.7326, batch acc 0.5328
11:14:05.180   Training iter 600, batch loss 1.7292, batch acc 0.5408
11:14:05.182 Training @ 3 epoch...
11:14:05.801   Training iter 50, batch loss 1.6809, batch acc 0.5650
11:14:06.424   Training iter 100, batch loss 1.7117, batch acc 0.5400
11:14:07.061   Training iter 150, batch loss 1.7062, batch acc 0.5460
11:14:07.692   Training iter 200, batch loss 1.6882, batch acc 0.5496
11:14:08.313   Training iter 250, batch loss 1.6782, batch acc 0.5528
11:14:08.920   Training iter 300, batch loss 1.6669, batch acc 0.5558
11:14:09.513   Training iter 350, batch loss 1.6544, batch acc 0.5578
11:14:10.113   Training iter 400, batch loss 1.6659, batch acc 0.5504
11:14:10.708   Training iter 450, batch loss 1.6524, batch acc 0.5528
11:14:11.285   Training iter 500, batch loss 1.6291, batch acc 0.5680
11:14:11.830   Training iter 550, batch loss 1.6335, batch acc 0.5634
11:14:12.362   Training iter 600, batch loss 1.6313, batch acc 0.5584
11:14:12.364 Training @ 4 epoch...
11:14:12.911   Training iter 50, batch loss 1.6330, batch acc 0.5502
11:14:13.409   Training iter 100, batch loss 1.6225, batch acc 0.5524
11:14:13.918   Training iter 150, batch loss 1.6264, batch acc 0.5596
11:14:14.426   Training iter 200, batch loss 1.6107, batch acc 0.5654
11:14:14.939   Training iter 250, batch loss 1.5832, batch acc 0.5786
11:14:15.460   Training iter 300, batch loss 1.5947, batch acc 0.5706
11:14:15.954   Training iter 350, batch loss 1.5870, batch acc 0.5676
11:14:16.437   Training iter 400, batch loss 1.5633, batch acc 0.5746
11:14:16.922   Training iter 450, batch loss 1.5771, batch acc 0.5710
11:14:17.397   Training iter 500, batch loss 1.5474, batch acc 0.5844
11:14:17.878   Training iter 550, batch loss 1.5551, batch acc 0.5774
11:14:18.367   Training iter 600, batch loss 1.5429, batch acc 0.5754
11:14:18.368 Training @ 5 epoch...
11:14:18.857   Training iter 50, batch loss 1.5661, batch acc 0.5626
11:14:19.330   Training iter 100, batch loss 1.5243, batch acc 0.5828
11:14:19.803   Training iter 150, batch loss 1.5489, batch acc 0.5674
11:14:20.280   Training iter 200, batch loss 1.5474, batch acc 0.5724
11:14:20.757   Training iter 250, batch loss 1.5408, batch acc 0.5696
11:14:21.244   Training iter 300, batch loss 1.5276, batch acc 0.5808
11:14:21.765   Training iter 350, batch loss 1.5308, batch acc 0.5808
11:14:22.282   Training iter 400, batch loss 1.5240, batch acc 0.5762
11:14:22.793   Training iter 450, batch loss 1.5037, batch acc 0.5824
11:14:23.320   Training iter 500, batch loss 1.5093, batch acc 0.5774
11:14:23.837   Training iter 550, batch loss 1.5075, batch acc 0.5866
11:14:24.338   Training iter 600, batch loss 1.4984, batch acc 0.5820
11:14:24.340 Testing @ 5 epoch...
11:14:24.381     Testing, total mean loss 1.47752, total acc 0.59400
11:14:24.381 Training @ 6 epoch...
11:14:24.895   Training iter 50, batch loss 1.5121, batch acc 0.5822
11:14:25.407   Training iter 100, batch loss 1.4916, batch acc 0.5868
11:14:25.918   Training iter 150, batch loss 1.5075, batch acc 0.5744
11:14:26.435   Training iter 200, batch loss 1.4863, batch acc 0.5794
11:14:26.940   Training iter 250, batch loss 1.4577, batch acc 0.5990
11:14:27.457   Training iter 300, batch loss 1.4912, batch acc 0.5776
11:14:27.984   Training iter 350, batch loss 1.4643, batch acc 0.5894
11:14:28.515   Training iter 400, batch loss 1.4744, batch acc 0.5794
11:14:29.036   Training iter 450, batch loss 1.4796, batch acc 0.5768
11:14:29.551   Training iter 500, batch loss 1.4531, batch acc 0.5942
11:14:30.076   Training iter 550, batch loss 1.4761, batch acc 0.5762
11:14:30.595   Training iter 600, batch loss 1.4783, batch acc 0.5778
11:14:30.596 Training @ 7 epoch...
11:14:31.117   Training iter 50, batch loss 1.4397, batch acc 0.5932
11:14:31.638   Training iter 100, batch loss 1.4578, batch acc 0.5874
11:14:32.146   Training iter 150, batch loss 1.4513, batch acc 0.5866
11:14:32.657   Training iter 200, batch loss 1.4587, batch acc 0.5766
11:14:33.166   Training iter 250, batch loss 1.4534, batch acc 0.5816
11:14:33.673   Training iter 300, batch loss 1.4463, batch acc 0.5872
11:14:34.201   Training iter 350, batch loss 1.4562, batch acc 0.5780
11:14:34.721   Training iter 400, batch loss 1.4368, batch acc 0.5944
11:14:35.238   Training iter 450, batch loss 1.4261, batch acc 0.5928
11:14:35.747   Training iter 500, batch loss 1.4293, batch acc 0.5944
11:14:36.265   Training iter 550, batch loss 1.4282, batch acc 0.5884
11:14:36.789   Training iter 600, batch loss 1.4412, batch acc 0.5890
11:14:36.791 Training @ 8 epoch...
11:14:37.324   Training iter 50, batch loss 1.4465, batch acc 0.5820
11:14:37.868   Training iter 100, batch loss 1.4347, batch acc 0.5838
11:14:38.406   Training iter 150, batch loss 1.4394, batch acc 0.5830
11:14:38.928   Training iter 200, batch loss 1.4355, batch acc 0.5870
11:14:39.445   Training iter 250, batch loss 1.4136, batch acc 0.5946
11:14:39.973   Training iter 300, batch loss 1.4233, batch acc 0.5942
11:14:40.509   Training iter 350, batch loss 1.3894, batch acc 0.6010
11:14:41.046   Training iter 400, batch loss 1.3952, batch acc 0.5980
11:14:41.588   Training iter 450, batch loss 1.4009, batch acc 0.5942
11:14:42.104   Training iter 500, batch loss 1.4137, batch acc 0.5860
11:14:42.642   Training iter 550, batch loss 1.3837, batch acc 0.6026
11:14:43.196   Training iter 600, batch loss 1.3795, batch acc 0.6012
11:14:43.198 Training @ 9 epoch...
11:14:43.748   Training iter 50, batch loss 1.4069, batch acc 0.5850
11:14:44.287   Training iter 100, batch loss 1.4047, batch acc 0.5908
11:14:44.807   Training iter 150, batch loss 1.3838, batch acc 0.6030
11:14:45.335   Training iter 200, batch loss 1.3992, batch acc 0.5948
11:14:45.864   Training iter 250, batch loss 1.3920, batch acc 0.5912
11:14:46.395   Training iter 300, batch loss 1.3902, batch acc 0.5922
11:14:46.906   Training iter 350, batch loss 1.3667, batch acc 0.6044
11:14:47.430   Training iter 400, batch loss 1.3662, batch acc 0.6028
11:14:47.956   Training iter 450, batch loss 1.4000, batch acc 0.5900
11:14:48.490   Training iter 500, batch loss 1.3812, batch acc 0.5982
11:14:49.027   Training iter 550, batch loss 1.3731, batch acc 0.6046
11:14:49.550   Training iter 600, batch loss 1.3807, batch acc 0.5958
11:14:49.552 Training @ 10 epoch...
11:14:50.083   Training iter 50, batch loss 1.3838, batch acc 0.5946
11:14:50.611   Training iter 100, batch loss 1.3736, batch acc 0.5986
11:14:51.124   Training iter 150, batch loss 1.3594, batch acc 0.6070
11:14:51.649   Training iter 200, batch loss 1.3806, batch acc 0.5918
11:14:52.185   Training iter 250, batch loss 1.3605, batch acc 0.5974
11:14:52.721   Training iter 300, batch loss 1.3582, batch acc 0.6012
11:14:53.256   Training iter 350, batch loss 1.3678, batch acc 0.6034
11:14:53.797   Training iter 400, batch loss 1.3751, batch acc 0.5904
11:14:54.334   Training iter 450, batch loss 1.3622, batch acc 0.6016
11:14:54.850   Training iter 500, batch loss 1.3425, batch acc 0.6078
11:14:55.379   Training iter 550, batch loss 1.3522, batch acc 0.6020
11:14:55.901   Training iter 600, batch loss 1.3636, batch acc 0.5988
11:14:55.903 Testing @ 10 epoch...
11:14:55.944     Testing, total mean loss 1.32713, total acc 0.61040
11:14:55.944 Training @ 11 epoch...
11:14:56.484   Training iter 50, batch loss 1.3405, batch acc 0.6052
11:14:57.022   Training iter 100, batch loss 1.3354, batch acc 0.6088
11:14:57.595   Training iter 150, batch loss 1.3263, batch acc 0.6148
11:14:58.179   Training iter 200, batch loss 1.3366, batch acc 0.6050
11:14:58.759   Training iter 250, batch loss 1.3571, batch acc 0.5918
11:14:59.317   Training iter 300, batch loss 1.3448, batch acc 0.6022
11:14:59.833   Training iter 350, batch loss 1.3556, batch acc 0.5978
11:15:00.354   Training iter 400, batch loss 1.3581, batch acc 0.5950
11:15:00.868   Training iter 450, batch loss 1.3661, batch acc 0.5950
11:15:01.402   Training iter 500, batch loss 1.3558, batch acc 0.5948
11:15:01.942   Training iter 550, batch loss 1.3396, batch acc 0.6128
11:15:02.492   Training iter 600, batch loss 1.3337, batch acc 0.6076
11:15:02.494 Training @ 12 epoch...
11:15:03.048   Training iter 50, batch loss 1.3476, batch acc 0.5990
11:15:03.594   Training iter 100, batch loss 1.3237, batch acc 0.6108
11:15:04.131   Training iter 150, batch loss 1.3134, batch acc 0.6166
11:15:04.654   Training iter 200, batch loss 1.3453, batch acc 0.5986
11:15:05.184   Training iter 250, batch loss 1.3427, batch acc 0.5984
11:15:05.679   Training iter 300, batch loss 1.3275, batch acc 0.6090
11:15:06.202   Training iter 350, batch loss 1.3450, batch acc 0.5998
11:15:06.727   Training iter 400, batch loss 1.3155, batch acc 0.6060
11:15:07.257   Training iter 450, batch loss 1.3390, batch acc 0.6008
11:15:07.772   Training iter 500, batch loss 1.3212, batch acc 0.6116
11:15:08.285   Training iter 550, batch loss 1.3230, batch acc 0.6078
11:15:08.805   Training iter 600, batch loss 1.3042, batch acc 0.6164
11:15:08.807 Training @ 13 epoch...
11:15:09.346   Training iter 50, batch loss 1.3243, batch acc 0.6060
11:15:09.878   Training iter 100, batch loss 1.3227, batch acc 0.6042
11:15:10.442   Training iter 150, batch loss 1.3236, batch acc 0.5996
11:15:10.989   Training iter 200, batch loss 1.3252, batch acc 0.6066
11:15:11.531   Training iter 250, batch loss 1.3256, batch acc 0.6138
11:15:12.043   Training iter 300, batch loss 1.3044, batch acc 0.6088
11:15:12.558   Training iter 350, batch loss 1.3098, batch acc 0.6106
11:15:13.077   Training iter 400, batch loss 1.3138, batch acc 0.6074
11:15:13.596   Training iter 450, batch loss 1.3058, batch acc 0.6152
11:15:14.145   Training iter 500, batch loss 1.3095, batch acc 0.6088
11:15:14.675   Training iter 550, batch loss 1.3209, batch acc 0.6078
11:15:15.194   Training iter 600, batch loss 1.2851, batch acc 0.6174
11:15:15.196 Training @ 14 epoch...
11:15:15.715   Training iter 50, batch loss 1.3230, batch acc 0.6030
11:15:16.165   Training iter 100, batch loss 1.3109, batch acc 0.6124
11:15:16.638   Training iter 150, batch loss 1.3061, batch acc 0.6128
11:15:17.089   Training iter 200, batch loss 1.2942, batch acc 0.6110
11:15:17.556   Training iter 250, batch loss 1.2886, batch acc 0.6182
11:15:18.040   Training iter 300, batch loss 1.3204, batch acc 0.6100
11:15:18.526   Training iter 350, batch loss 1.3007, batch acc 0.6106
11:15:19.042   Training iter 400, batch loss 1.3087, batch acc 0.6040
11:15:19.537   Training iter 450, batch loss 1.2795, batch acc 0.6186
11:15:20.051   Training iter 500, batch loss 1.2991, batch acc 0.6096
11:15:20.554   Training iter 550, batch loss 1.2760, batch acc 0.6154
11:15:21.065   Training iter 600, batch loss 1.3041, batch acc 0.6090
11:15:21.067 Training @ 15 epoch...
11:15:21.582   Training iter 50, batch loss 1.2966, batch acc 0.6112
11:15:22.077   Training iter 100, batch loss 1.2757, batch acc 0.6224
11:15:22.592   Training iter 150, batch loss 1.2733, batch acc 0.6204
11:15:23.098   Training iter 200, batch loss 1.2899, batch acc 0.6118
11:15:23.615   Training iter 250, batch loss 1.3053, batch acc 0.6070
11:15:24.116   Training iter 300, batch loss 1.2898, batch acc 0.6100
11:15:24.598   Training iter 350, batch loss 1.2871, batch acc 0.6180
11:15:25.131   Training iter 400, batch loss 1.2584, batch acc 0.6264
11:15:25.658   Training iter 450, batch loss 1.2918, batch acc 0.6136
11:15:26.230   Training iter 500, batch loss 1.2940, batch acc 0.6112
11:15:26.754   Training iter 550, batch loss 1.3115, batch acc 0.6006
11:15:27.308   Training iter 600, batch loss 1.2950, batch acc 0.6132
11:15:27.310 Testing @ 15 epoch...
11:15:27.353     Testing, total mean loss 1.25477, total acc 0.62500
11:15:27.353 Training @ 16 epoch...
11:15:27.938   Training iter 50, batch loss 1.2696, batch acc 0.6198
11:15:28.443   Training iter 100, batch loss 1.2827, batch acc 0.6158
11:15:28.946   Training iter 150, batch loss 1.2728, batch acc 0.6180
11:15:29.466   Training iter 200, batch loss 1.2731, batch acc 0.6158
11:15:29.979   Training iter 250, batch loss 1.2695, batch acc 0.6194
11:15:30.502   Training iter 300, batch loss 1.2930, batch acc 0.6128
11:15:31.029   Training iter 350, batch loss 1.2579, batch acc 0.6254
11:15:31.553   Training iter 400, batch loss 1.2690, batch acc 0.6212
11:15:32.062   Training iter 450, batch loss 1.2919, batch acc 0.6098
11:15:32.540   Training iter 500, batch loss 1.2929, batch acc 0.6100
11:15:33.015   Training iter 550, batch loss 1.2833, batch acc 0.6122
11:15:33.526   Training iter 600, batch loss 1.2847, batch acc 0.6140
11:15:33.528 Training @ 17 epoch...
11:15:34.100   Training iter 50, batch loss 1.2631, batch acc 0.6222
11:15:34.595   Training iter 100, batch loss 1.2980, batch acc 0.6024
11:15:35.055   Training iter 150, batch loss 1.2856, batch acc 0.6116
11:15:35.524   Training iter 200, batch loss 1.2838, batch acc 0.6160
11:15:36.015   Training iter 250, batch loss 1.2695, batch acc 0.6160
11:15:36.496   Training iter 300, batch loss 1.2514, batch acc 0.6250
11:15:36.978   Training iter 350, batch loss 1.2642, batch acc 0.6214
11:15:37.476   Training iter 400, batch loss 1.2579, batch acc 0.6166
11:15:38.015   Training iter 450, batch loss 1.2419, batch acc 0.6332
11:15:38.524   Training iter 500, batch loss 1.2782, batch acc 0.6178
11:15:39.024   Training iter 550, batch loss 1.2587, batch acc 0.6202
11:15:39.511   Training iter 600, batch loss 1.2716, batch acc 0.6176
11:15:39.513 Training @ 18 epoch...
11:15:40.017   Training iter 50, batch loss 1.2844, batch acc 0.6108
11:15:40.510   Training iter 100, batch loss 1.2873, batch acc 0.6084
11:15:41.025   Training iter 150, batch loss 1.2522, batch acc 0.6252
11:15:41.533   Training iter 200, batch loss 1.2910, batch acc 0.6142
11:15:42.072   Training iter 250, batch loss 1.2356, batch acc 0.6346
11:15:42.609   Training iter 300, batch loss 1.2531, batch acc 0.6242
11:15:43.141   Training iter 350, batch loss 1.2826, batch acc 0.6076
11:15:43.674   Training iter 400, batch loss 1.2418, batch acc 0.6298
11:15:44.198   Training iter 450, batch loss 1.2512, batch acc 0.6248
11:15:44.735   Training iter 500, batch loss 1.2287, batch acc 0.6308
11:15:45.273   Training iter 550, batch loss 1.2492, batch acc 0.6174
11:15:45.787   Training iter 600, batch loss 1.2597, batch acc 0.6162
11:15:45.789 Training @ 19 epoch...
11:15:46.338   Training iter 50, batch loss 1.2572, batch acc 0.6206
11:15:46.871   Training iter 100, batch loss 1.2631, batch acc 0.6196
11:15:47.399   Training iter 150, batch loss 1.2451, batch acc 0.6280
11:15:47.920   Training iter 200, batch loss 1.2468, batch acc 0.6226
11:15:48.441   Training iter 250, batch loss 1.2622, batch acc 0.6110
11:15:48.954   Training iter 300, batch loss 1.2601, batch acc 0.6180
11:15:49.446   Training iter 350, batch loss 1.2590, batch acc 0.6222
11:15:49.947   Training iter 400, batch loss 1.2496, batch acc 0.6236
11:15:50.452   Training iter 450, batch loss 1.2450, batch acc 0.6228
11:15:50.996   Training iter 500, batch loss 1.2475, batch acc 0.6284
11:15:51.558   Training iter 550, batch loss 1.2439, batch acc 0.6288
11:15:52.141   Training iter 600, batch loss 1.2388, batch acc 0.6224
11:15:52.143 Training @ 20 epoch...
11:15:52.694   Training iter 50, batch loss 1.2345, batch acc 0.6324
11:15:53.215   Training iter 100, batch loss 1.2474, batch acc 0.6204
11:15:53.688   Training iter 150, batch loss 1.2646, batch acc 0.6154
11:15:54.160   Training iter 200, batch loss 1.2312, batch acc 0.6288
11:15:54.633   Training iter 250, batch loss 1.2532, batch acc 0.6208
11:15:55.109   Training iter 300, batch loss 1.2455, batch acc 0.6174
11:15:55.575   Training iter 350, batch loss 1.2452, batch acc 0.6248
11:15:56.043   Training iter 400, batch loss 1.2227, batch acc 0.6344
11:15:56.513   Training iter 450, batch loss 1.2506, batch acc 0.6220
11:15:56.982   Training iter 500, batch loss 1.2394, batch acc 0.6292
11:15:57.470   Training iter 550, batch loss 1.2541, batch acc 0.6178
11:15:57.937   Training iter 600, batch loss 1.2395, batch acc 0.6258
11:15:57.939 Testing @ 20 epoch...
11:15:57.981     Testing, total mean loss 1.21117, total acc 0.63470
11:15:57.981 Training @ 21 epoch...
11:15:58.498   Training iter 50, batch loss 1.2077, batch acc 0.6344
11:15:59.008   Training iter 100, batch loss 1.2512, batch acc 0.6208
11:15:59.528   Training iter 150, batch loss 1.2435, batch acc 0.6234
11:16:00.065   Training iter 200, batch loss 1.2535, batch acc 0.6192
11:16:00.603   Training iter 250, batch loss 1.2294, batch acc 0.6286
11:16:01.153   Training iter 300, batch loss 1.2496, batch acc 0.6204
11:16:01.784   Training iter 350, batch loss 1.2314, batch acc 0.6266
11:16:02.375   Training iter 400, batch loss 1.2461, batch acc 0.6230
11:16:02.887   Training iter 450, batch loss 1.2333, batch acc 0.6274
11:16:03.423   Training iter 500, batch loss 1.2385, batch acc 0.6232
11:16:03.942   Training iter 550, batch loss 1.2267, batch acc 0.6342
11:16:04.464   Training iter 600, batch loss 1.2339, batch acc 0.6266
11:16:04.466 Training @ 22 epoch...
11:16:04.954   Training iter 50, batch loss 1.2371, batch acc 0.6252
11:16:05.428   Training iter 100, batch loss 1.2463, batch acc 0.6242
11:16:05.910   Training iter 150, batch loss 1.2265, batch acc 0.6248
11:16:06.420   Training iter 200, batch loss 1.2448, batch acc 0.6206
11:16:06.924   Training iter 250, batch loss 1.2190, batch acc 0.6316
11:16:07.438   Training iter 300, batch loss 1.2349, batch acc 0.6238
11:16:07.947   Training iter 350, batch loss 1.2256, batch acc 0.6226
11:16:08.462   Training iter 400, batch loss 1.2316, batch acc 0.6294
11:16:08.984   Training iter 450, batch loss 1.2323, batch acc 0.6298
11:16:09.492   Training iter 500, batch loss 1.2262, batch acc 0.6314
11:16:10.004   Training iter 550, batch loss 1.2307, batch acc 0.6266
11:16:10.514   Training iter 600, batch loss 1.2123, batch acc 0.6372
11:16:10.516 Training @ 23 epoch...
11:16:11.038   Training iter 50, batch loss 1.2328, batch acc 0.6238
11:16:11.540   Training iter 100, batch loss 1.2433, batch acc 0.6230
11:16:12.048   Training iter 150, batch loss 1.2163, batch acc 0.6354
11:16:12.566   Training iter 200, batch loss 1.2447, batch acc 0.6202
11:16:13.098   Training iter 250, batch loss 1.2326, batch acc 0.6234
11:16:13.631   Training iter 300, batch loss 1.2202, batch acc 0.6308
11:16:14.169   Training iter 350, batch loss 1.2033, batch acc 0.6360
11:16:14.693   Training iter 400, batch loss 1.2219, batch acc 0.6286
11:16:15.213   Training iter 450, batch loss 1.1983, batch acc 0.6382
11:16:15.720   Training iter 500, batch loss 1.2203, batch acc 0.6376
11:16:16.249   Training iter 550, batch loss 1.2232, batch acc 0.6300
11:16:16.793   Training iter 600, batch loss 1.2388, batch acc 0.6176
11:16:16.795 Training @ 24 epoch...
11:16:17.284   Training iter 50, batch loss 1.2245, batch acc 0.6230
11:16:17.767   Training iter 100, batch loss 1.2165, batch acc 0.6336
11:16:18.260   Training iter 150, batch loss 1.2333, batch acc 0.6202
11:16:18.747   Training iter 200, batch loss 1.2351, batch acc 0.6292
11:16:19.226   Training iter 250, batch loss 1.1923, batch acc 0.6456
11:16:19.704   Training iter 300, batch loss 1.2329, batch acc 0.6158
11:16:20.193   Training iter 350, batch loss 1.1964, batch acc 0.6392
11:16:20.668   Training iter 400, batch loss 1.2161, batch acc 0.6304
11:16:21.149   Training iter 450, batch loss 1.2137, batch acc 0.6388
11:16:21.659   Training iter 500, batch loss 1.2323, batch acc 0.6236
11:16:22.193   Training iter 550, batch loss 1.2238, batch acc 0.6306
11:16:22.717   Training iter 600, batch loss 1.2114, batch acc 0.6300
11:16:22.718 Training @ 25 epoch...
11:16:23.237   Training iter 50, batch loss 1.2126, batch acc 0.6286
11:16:23.744   Training iter 100, batch loss 1.1882, batch acc 0.6398
11:16:24.250   Training iter 150, batch loss 1.1975, batch acc 0.6392
11:16:24.767   Training iter 200, batch loss 1.2461, batch acc 0.6162
11:16:25.292   Training iter 250, batch loss 1.2149, batch acc 0.6336
11:16:25.816   Training iter 300, batch loss 1.1963, batch acc 0.6388
11:16:26.339   Training iter 350, batch loss 1.2340, batch acc 0.6226
11:16:26.861   Training iter 400, batch loss 1.2121, batch acc 0.6322
11:16:27.389   Training iter 450, batch loss 1.2178, batch acc 0.6326
11:16:27.925   Training iter 500, batch loss 1.2326, batch acc 0.6268
11:16:28.453   Training iter 550, batch loss 1.2055, batch acc 0.6334
11:16:28.978   Training iter 600, batch loss 1.2077, batch acc 0.6368
11:16:28.979 Testing @ 25 epoch...
11:16:29.022     Testing, total mean loss 1.18184, total acc 0.64230
11:16:29.022 Training @ 26 epoch...
11:16:29.556   Training iter 50, batch loss 1.1947, batch acc 0.6362
11:16:30.069   Training iter 100, batch loss 1.2066, batch acc 0.6402
11:16:30.569   Training iter 150, batch loss 1.2211, batch acc 0.6274
11:16:31.094   Training iter 200, batch loss 1.1921, batch acc 0.6392
11:16:31.625   Training iter 250, batch loss 1.1870, batch acc 0.6434
11:16:32.165   Training iter 300, batch loss 1.2190, batch acc 0.6284
11:16:32.698   Training iter 350, batch loss 1.2016, batch acc 0.6394
11:16:33.237   Training iter 400, batch loss 1.2202, batch acc 0.6264
11:16:33.776   Training iter 450, batch loss 1.2151, batch acc 0.6266
11:16:34.323   Training iter 500, batch loss 1.2295, batch acc 0.6292
11:16:34.868   Training iter 550, batch loss 1.2242, batch acc 0.6256
11:16:35.412   Training iter 600, batch loss 1.1956, batch acc 0.6322
11:16:35.414 Training @ 27 epoch...
11:16:35.998   Training iter 50, batch loss 1.2210, batch acc 0.6264
11:16:36.585   Training iter 100, batch loss 1.2085, batch acc 0.6308
11:16:37.104   Training iter 150, batch loss 1.2115, batch acc 0.6364
11:16:37.630   Training iter 200, batch loss 1.2062, batch acc 0.6366
11:16:38.153   Training iter 250, batch loss 1.2023, batch acc 0.6348
11:16:38.693   Training iter 300, batch loss 1.2256, batch acc 0.6174
11:16:39.232   Training iter 350, batch loss 1.2109, batch acc 0.6352
11:16:39.758   Training iter 400, batch loss 1.2133, batch acc 0.6378
11:16:40.320   Training iter 450, batch loss 1.2043, batch acc 0.6298
11:16:40.857   Training iter 500, batch loss 1.1665, batch acc 0.6460
11:16:41.446   Training iter 550, batch loss 1.1729, batch acc 0.6430
11:16:42.006   Training iter 600, batch loss 1.2080, batch acc 0.6364
11:16:42.008 Training @ 28 epoch...
11:16:42.547   Training iter 50, batch loss 1.2104, batch acc 0.6304
11:16:43.089   Training iter 100, batch loss 1.1621, batch acc 0.6432
11:16:43.625   Training iter 150, batch loss 1.2228, batch acc 0.6226
11:16:44.150   Training iter 200, batch loss 1.2028, batch acc 0.6346
11:16:44.686   Training iter 250, batch loss 1.1828, batch acc 0.6408
11:16:45.205   Training iter 300, batch loss 1.2223, batch acc 0.6240
11:16:45.726   Training iter 350, batch loss 1.1825, batch acc 0.6466
11:16:46.262   Training iter 400, batch loss 1.2125, batch acc 0.6314
11:16:46.846   Training iter 450, batch loss 1.2171, batch acc 0.6302
11:16:47.425   Training iter 500, batch loss 1.1990, batch acc 0.6336
11:16:47.993   Training iter 550, batch loss 1.2102, batch acc 0.6314
11:16:48.519   Training iter 600, batch loss 1.1744, batch acc 0.6508
11:16:48.521 Training @ 29 epoch...
11:16:49.024   Training iter 50, batch loss 1.2148, batch acc 0.6262
11:16:49.509   Training iter 100, batch loss 1.2057, batch acc 0.6388
11:16:50.007   Training iter 150, batch loss 1.1874, batch acc 0.6416
11:16:50.544   Training iter 200, batch loss 1.2076, batch acc 0.6234
11:16:51.093   Training iter 250, batch loss 1.1774, batch acc 0.6476
11:16:51.636   Training iter 300, batch loss 1.1926, batch acc 0.6366
11:16:52.173   Training iter 350, batch loss 1.2117, batch acc 0.6360
11:16:52.720   Training iter 400, batch loss 1.1807, batch acc 0.6376
11:16:53.229   Training iter 450, batch loss 1.2032, batch acc 0.6330
11:16:53.746   Training iter 500, batch loss 1.1991, batch acc 0.6338
11:16:54.235   Training iter 550, batch loss 1.1817, batch acc 0.6436
11:16:54.717   Training iter 600, batch loss 1.1879, batch acc 0.6374
11:16:54.719 Training @ 30 epoch...
11:16:55.217   Training iter 50, batch loss 1.1852, batch acc 0.6392
11:16:55.701   Training iter 100, batch loss 1.2062, batch acc 0.6298
11:16:56.196   Training iter 150, batch loss 1.1950, batch acc 0.6356
11:16:56.710   Training iter 200, batch loss 1.2056, batch acc 0.6316
