======================================================
learning_rate: 0.001
weight_decay: 0.01
momentum: 0.01
batch_size: 100
max_epoch: 500
disp_freq: 50
test_epoch: 5
plot_epoch: 100
network: Lin-784-10 Sigm
loss: Euclidean
result dir: ./result/exp_2
======================================================
10:21:50.736 Training @ 0 epoch...
10:21:51.265   Training iter 50, batch loss 1.3117, batch acc 0.1028
10:22:50.054   Training iter 350, batch loss 0.8091, batch acc 0.1302
10:22:50.569   Training iter 400, batch loss 0.8073, batch acc 0.1294
10:22:51.101   Training iter 450, batch loss 0.8044, batch acc 0.1438
10:22:51.615   Training iter 500, batch loss 0.8026, batch acc 0.1358
10:22:52.124   Training iter 550, batch loss 0.8007, batch acc 0.1296
10:22:52.611   Training iter 600, batch loss 0.7979, batch acc 0.1306
10:22:52.613 Training @ 10 epoch...
10:22:53.128   Training iter 50, batch loss 0.7954, batch acc 0.1320
10:22:53.640   Training iter 100, batch loss 0.7932, batch acc 0.1396
10:22:54.154   Training iter 150, batch loss 0.7909, batch acc 0.1360
10:22:54.647   Training iter 200, batch loss 0.7888, batch acc 0.1372
10:22:55.134   Training iter 250, batch loss 0.7862, batch acc 0.1484
10:22:55.604   Training iter 300, batch loss 0.7847, batch acc 0.1340
10:22:56.075   Training iter 350, batch loss 0.7826, batch acc 0.1336
10:22:56.545   Training iter 400, batch loss 0.7790, batch acc 0.1436
10:22:57.030   Training iter 450, batch loss 0.7783, batch acc 0.1424
10:22:57.525   Training iter 500, batch loss 0.7763, batch acc 0.1402
10:22:57.987   Training iter 550, batch loss 0.7736, batch acc 0.1462
10:22:58.483   Training iter 600, batch loss 0.7708, batch acc 0.1600
10:22:58.484 Testing @ 10 epoch...
10:22:58.521     Testing, total mean loss 0.77072, total acc 0.14090
10:22:58.521 Training @ 11 epoch...
10:22:59.027   Training iter 50, batch loss 0.7701, batch acc 0.1380
10:22:59.533   Training iter 100, batch loss 0.7676, batch acc 0.1466
10:23:00.045   Training iter 150, batch loss 0.7651, batch acc 0.1512
10:23:00.565   Training iter 200, batch loss 0.7631, batch acc 0.1520
10:23:01.093   Training iter 250, batch loss 0.7614, batch acc 0.1494
10:23:01.648   Training iter 300, batch loss 0.7599, batch acc 0.1396
10:23:02.206   Training iter 350, batch loss 0.7578, batch acc 0.1470
10:23:02.786   Training iter 400, batch loss 0.7556, batch acc 0.1418
10:23:03.346   Training iter 450, batch loss 0.7532, batch acc 0.1496
10:23:03.862   Training iter 500, batch loss 0.7520, batch acc 0.1546
10:23:04.373   Training iter 550, batch loss 0.7498, batch acc 0.1628
10:23:04.886   Training iter 600, batch loss 0.7480, batch acc 0.1566
10:23:04.888 Training @ 12 epoch...
10:23:05.418   Training iter 50, batch loss 0.7471, batch acc 0.1482
10:23:05.946   Training iter 100, batch loss 0.7455, batch acc 0.1488
10:23:06.463   Training iter 150, batch loss 0.7432, batch acc 0.1610
10:23:06.977   Training iter 200, batch loss 0.7407, batch acc 0.1524
10:23:07.499   Training iter 250, batch loss 0.7386, batch acc 0.1578
10:23:08.032   Training iter 300, batch loss 0.7374, batch acc 0.1592
10:23:08.561   Training iter 350, batch loss 0.7351, batch acc 0.1570
10:23:09.081   Training iter 400, batch loss 0.7335, batch acc 0.1598
10:23:09.608   Training iter 450, batch loss 0.7315, batch acc 0.1656
10:23:10.142   Training iter 500, batch loss 0.7297, batch acc 0.1610
10:23:10.670   Training iter 550, batch loss 0.7286, batch acc 0.1606
10:23:11.209   Training iter 600, batch loss 0.7269, batch acc 0.1582
10:23:11.211 Training @ 13 epoch...
10:23:11.728   Training iter 50, batch loss 0.7258, batch acc 0.1594
10:23:12.246   Training iter 100, batch loss 0.7239, batch acc 0.1634
10:23:12.772   Training iter 150, batch loss 0.7218, batch acc 0.1654
10:23:13.293   Training iter 200, batch loss 0.7200, batch acc 0.1674
10:23:13.813   Training iter 250, batch loss 0.7186, batch acc 0.1710
10:23:14.329   Training iter 300, batch loss 0.7174, batch acc 0.1658
10:23:14.868   Training iter 350, batch loss 0.7166, batch acc 0.1662
10:23:15.419   Training iter 400, batch loss 0.7150, batch acc 0.1636
10:23:15.965   Training iter 450, batch loss 0.7125, batch acc 0.1676
10:23:16.516   Training iter 500, batch loss 0.7112, batch acc 0.1650
10:23:17.058   Training iter 550, batch loss 0.7090, batch acc 0.1774
10:23:17.601   Training iter 600, batch loss 0.7076, batch acc 0.1658
10:23:17.603 Training @ 14 epoch...
10:23:18.142   Training iter 50, batch loss 0.7062, batch acc 0.1734
10:23:18.687   Training iter 100, batch loss 0.7052, batch acc 0.1724
10:23:19.220   Training iter 150, batch loss 0.7036, batch acc 0.1780
10:23:19.754   Training iter 200, batch loss 0.7023, batch acc 0.1728
10:23:20.290   Training iter 250, batch loss 0.7003, batch acc 0.1782
10:23:20.799   Training iter 300, batch loss 0.6994, batch acc 0.1702
10:23:21.305   Training iter 350, batch loss 0.6977, batch acc 0.1746
10:23:21.808   Training iter 400, batch loss 0.6977, batch acc 0.1758
10:23:22.320   Training iter 450, batch loss 0.6952, batch acc 0.1830
10:23:22.836   Training iter 500, batch loss 0.6936, batch acc 0.1688
10:23:23.363   Training iter 550, batch loss 0.6921, batch acc 0.1830
10:23:23.874   Training iter 600, batch loss 0.6912, batch acc 0.1822
10:23:23.876 Training @ 15 epoch...
10:23:24.411   Training iter 50, batch loss 0.6889, batch acc 0.1842
10:23:24.936   Training iter 100, batch loss 0.6881, batch acc 0.1758
10:23:25.469   Training iter 150, batch loss 0.6872, batch acc 0.1792
10:23:25.998   Training iter 200, batch loss 0.6857, batch acc 0.1838
10:23:26.534   Training iter 250, batch loss 0.6846, batch acc 0.1766
10:23:27.096   Training iter 300, batch loss 0.6832, batch acc 0.1828
10:23:27.651   Training iter 350, batch loss 0.6821, batch acc 0.1870
10:23:28.230   Training iter 400, batch loss 0.6805, batch acc 0.1884
10:23:28.779   Training iter 450, batch loss 0.6788, batch acc 0.1926
10:23:29.376   Training iter 500, batch loss 0.6779, batch acc 0.1920
10:23:29.949   Training iter 550, batch loss 0.6776, batch acc 0.1824
10:23:30.533   Training iter 600, batch loss 0.6758, batch acc 0.1938
10:23:30.535 Testing @ 15 epoch...
10:23:30.571     Testing, total mean loss 0.67515, total acc 0.18710
10:23:30.571 Training @ 16 epoch...
10:23:31.142   Training iter 50, batch loss 0.6737, batch acc 0.1988
10:23:31.715   Training iter 100, batch loss 0.6727, batch acc 0.1876
10:23:32.290   Training iter 150, batch loss 0.6729, batch acc 0.1816
10:23:32.851   Training iter 200, batch loss 0.6710, batch acc 0.1910
10:23:33.413   Training iter 250, batch loss 0.6696, batch acc 0.1860
10:23:33.970   Training iter 300, batch loss 0.6683, batch acc 0.1942
10:23:34.533   Training iter 350, batch loss 0.6680, batch acc 0.1906
10:23:35.111   Training iter 400, batch loss 0.6659, batch acc 0.1996
10:23:35.678   Training iter 450, batch loss 0.6651, batch acc 0.1942
10:23:36.228   Training iter 500, batch loss 0.6640, batch acc 0.1982
10:23:36.741   Training iter 550, batch loss 0.6623, batch acc 0.2050
10:23:37.229   Training iter 600, batch loss 0.6616, batch acc 0.2042
10:23:37.231 Training @ 17 epoch...
10:23:37.693   Training iter 50, batch loss 0.6605, batch acc 0.1978
10:23:38.156   Training iter 100, batch loss 0.6589, batch acc 0.1946
10:23:38.629   Training iter 150, batch loss 0.6578, batch acc 0.2018
10:23:39.112   Training iter 200, batch loss 0.6571, batch acc 0.2042
10:23:39.575   Training iter 250, batch loss 0.6560, batch acc 0.2052
10:23:40.035   Training iter 300, batch loss 0.6556, batch acc 0.2000
10:23:40.517   Training iter 350, batch loss 0.6546, batch acc 0.1996
10:23:41.036   Training iter 400, batch loss 0.6530, batch acc 0.2076
10:23:41.545   Training iter 450, batch loss 0.6524, batch acc 0.2072
10:23:42.044   Training iter 500, batch loss 0.6509, batch acc 0.2092
10:23:42.516   Training iter 550, batch loss 0.6502, batch acc 0.1986
10:23:42.985   Training iter 600, batch loss 0.6492, batch acc 0.2058
10:23:42.987 Training @ 18 epoch...
10:23:43.456   Training iter 50, batch loss 0.6481, batch acc 0.2066
10:23:43.920   Training iter 100, batch loss 0.6474, batch acc 0.2086
10:23:44.391   Training iter 150, batch loss 0.6456, batch acc 0.2088
10:23:44.853   Training iter 200, batch loss 0.6456, batch acc 0.2094
10:23:45.308   Training iter 250, batch loss 0.6438, batch acc 0.2016
10:23:45.759   Training iter 300, batch loss 0.6434, batch acc 0.2108
10:23:46.223   Training iter 350, batch loss 0.6423, batch acc 0.2042
10:23:46.689   Training iter 400, batch loss 0.6404, batch acc 0.2216
10:23:47.151   Training iter 450, batch loss 0.6402, batch acc 0.2152
10:23:47.616   Training iter 500, batch loss 0.6390, batch acc 0.2194
10:23:48.079   Training iter 550, batch loss 0.6382, batch acc 0.2126
10:23:48.539   Training iter 600, batch loss 0.6377, batch acc 0.2158
10:23:48.540 Training @ 19 epoch...
10:23:49.013   Training iter 50, batch loss 0.6366, batch acc 0.2124
10:23:49.483   Training iter 100, batch loss 0.6359, batch acc 0.2174
10:23:49.947   Training iter 150, batch loss 0.6339, batch acc 0.2206
10:23:50.410   Training iter 200, batch loss 0.6346, batch acc 0.2098
10:23:50.876   Training iter 250, batch loss 0.6325, batch acc 0.2252
10:23:51.358   Training iter 300, batch loss 0.6328, batch acc 0.2192
10:23:51.872   Training iter 350, batch loss 0.6319, batch acc 0.2116
10:23:52.368   Training iter 400, batch loss 0.6298, batch acc 0.2140
10:23:52.870   Training iter 450, batch loss 0.6295, batch acc 0.2166
10:23:53.366   Training iter 500, batch loss 0.6283, batch acc 0.2336
10:23:53.820   Training iter 550, batch loss 0.6273, batch acc 0.2292
10:23:54.284   Training iter 600, batch loss 0.6269, batch acc 0.2224
10:23:54.286 Training @ 20 epoch...
10:23:54.765   Training iter 50, batch loss 0.6262, batch acc 0.2214
10:23:55.259   Training iter 100, batch loss 0.6256, batch acc 0.2290
10:23:55.751   Training iter 150, batch loss 0.6247, batch acc 0.2216
10:23:56.246   Training iter 200, batch loss 0.6235, batch acc 0.2256
10:23:56.714   Training iter 250, batch loss 0.6231, batch acc 0.2238
10:23:57.172   Training iter 300, batch loss 0.6217, batch acc 0.2266
10:23:57.614   Training iter 350, batch loss 0.6218, batch acc 0.2222
10:23:58.068   Training iter 400, batch loss 0.6201, batch acc 0.2324
10:23:58.564   Training iter 450, batch loss 0.6198, batch acc 0.2154
10:23:59.076   Training iter 500, batch loss 0.6179, batch acc 0.2356
10:23:59.589   Training iter 550, batch loss 0.6181, batch acc 0.2320
10:24:00.092   Training iter 600, batch loss 0.6174, batch acc 0.2230
10:24:00.094 Testing @ 20 epoch...
10:24:00.130     Testing, total mean loss 0.61703, total acc 0.22830
10:24:00.130 Training @ 21 epoch...
10:24:00.650   Training iter 50, batch loss 0.6165, batch acc 0.2340
10:24:01.168   Training iter 100, batch loss 0.6155, batch acc 0.2198
10:24:01.649   Training iter 150, batch loss 0.6151, batch acc 0.2274
10:24:02.183   Training iter 200, batch loss 0.6148, batch acc 0.2292
10:24:02.749   Training iter 250, batch loss 0.6137, batch acc 0.2332
10:24:03.310   Training iter 300, batch loss 0.6123, batch acc 0.2398
10:24:03.866   Training iter 350, batch loss 0.6122, batch acc 0.2198
10:24:04.420   Training iter 400, batch loss 0.6111, batch acc 0.2358
10:24:04.976   Training iter 450, batch loss 0.6101, batch acc 0.2462
10:24:05.538   Training iter 500, batch loss 0.6104, batch acc 0.2350
10:24:06.077   Training iter 550, batch loss 0.6091, batch acc 0.2370
10:24:06.596   Training iter 600, batch loss 0.6089, batch acc 0.2256
10:24:06.598 Training @ 22 epoch...
10:24:07.158   Training iter 50, batch loss 0.6081, batch acc 0.2396
10:24:07.723   Training iter 100, batch loss 0.6070, batch acc 0.2406
10:24:08.262   Training iter 150, batch loss 0.6063, batch acc 0.2360
10:24:08.749   Training iter 200, batch loss 0.6061, batch acc 0.2308
10:24:09.237   Training iter 250, batch loss 0.6049, batch acc 0.2416
10:24:09.721   Training iter 300, batch loss 0.6042, batch acc 0.2408
10:24:10.206   Training iter 350, batch loss 0.6034, batch acc 0.2350
10:24:10.698   Training iter 400, batch loss 0.6027, batch acc 0.2314
10:24:11.186   Training iter 450, batch loss 0.6022, batch acc 0.2386
10:24:11.683   Training iter 500, batch loss 0.6021, batch acc 0.2306
10:24:12.194   Training iter 550, batch loss 0.6013, batch acc 0.2384
10:24:12.696   Training iter 600, batch loss 0.6004, batch acc 0.2460
10:24:12.697 Training @ 23 epoch...
10:24:13.211   Training iter 50, batch loss 0.5996, batch acc 0.2470
10:24:13.679   Training iter 100, batch loss 0.5994, batch acc 0.2364
10:24:14.166   Training iter 150, batch loss 0.5982, batch acc 0.2360
10:24:14.665   Training iter 200, batch loss 0.5986, batch acc 0.2428
10:24:15.149   Training iter 250, batch loss 0.5976, batch acc 0.2308
10:24:15.657   Training iter 300, batch loss 0.5966, batch acc 0.2496
10:24:16.152   Training iter 350, batch loss 0.5952, batch acc 0.2428
10:24:16.624   Training iter 400, batch loss 0.5953, batch acc 0.2510
10:24:17.101   Training iter 450, batch loss 0.5949, batch acc 0.2412
10:24:17.574   Training iter 500, batch loss 0.5944, batch acc 0.2486
10:24:18.054   Training iter 550, batch loss 0.5929, batch acc 0.2506
10:24:18.571   Training iter 600, batch loss 0.5931, batch acc 0.2420
10:24:18.572 Training @ 24 epoch...
10:24:19.114   Training iter 50, batch loss 0.5921, batch acc 0.2480
10:24:19.639   Training iter 100, batch loss 0.5916, batch acc 0.2548
10:24:20.175   Training iter 150, batch loss 0.5910, batch acc 0.2500
10:24:20.702   Training iter 200, batch loss 0.5910, batch acc 0.2502
10:24:21.233   Training iter 250, batch loss 0.5904, batch acc 0.2464
10:24:21.757   Training iter 300, batch loss 0.5894, batch acc 0.2550
10:24:22.295   Training iter 350, batch loss 0.5890, batch acc 0.2498
10:24:22.845   Training iter 400, batch loss 0.5878, batch acc 0.2492
10:24:23.392   Training iter 450, batch loss 0.5881, batch acc 0.2430
10:24:23.920   Training iter 500, batch loss 0.5872, batch acc 0.2508
10:24:24.421   Training iter 550, batch loss 0.5867, batch acc 0.2420
10:24:24.913   Training iter 600, batch loss 0.5862, batch acc 0.2436
10:24:24.915 Training @ 25 epoch...
10:24:25.425   Training iter 50, batch loss 0.5856, batch acc 0.2468
10:24:25.896   Training iter 100, batch loss 0.5849, batch acc 0.2498
10:24:26.380   Training iter 150, batch loss 0.5844, batch acc 0.2508
10:24:26.849   Training iter 200, batch loss 0.5843, batch acc 0.2454
10:24:27.347   Training iter 250, batch loss 0.5838, batch acc 0.2514
10:24:27.858   Training iter 300, batch loss 0.5825, batch acc 0.2546
10:24:28.356   Training iter 350, batch loss 0.5818, batch acc 0.2676
10:24:28.843   Training iter 400, batch loss 0.5818, batch acc 0.2598
10:24:29.324   Training iter 450, batch loss 0.5810, batch acc 0.2570
10:24:29.825   Training iter 500, batch loss 0.5809, batch acc 0.2536
10:24:30.348   Training iter 550, batch loss 0.5808, batch acc 0.2546
10:24:30.869   Training iter 600, batch loss 0.5799, batch acc 0.2546
10:24:30.871 Testing @ 25 epoch...
10:24:30.908     Testing, total mean loss 0.57960, total acc 0.25890
10:24:30.908 Training @ 26 epoch...
10:24:31.420   Training iter 50, batch loss 0.5800, batch acc 0.2356
10:24:31.942   Training iter 100, batch loss 0.5789, batch acc 0.2560
10:24:32.469   Training iter 150, batch loss 0.5785, batch acc 0.2560
10:24:32.992   Training iter 200, batch loss 0.5776, batch acc 0.2704
10:24:33.517   Training iter 250, batch loss 0.5769, batch acc 0.2638
10:24:34.028   Training iter 300, batch loss 0.5767, batch acc 0.2706
10:24:34.584   Training iter 350, batch loss 0.5762, batch acc 0.2534
10:24:35.136   Training iter 400, batch loss 0.5761, batch acc 0.2502
10:24:35.682   Training iter 450, batch loss 0.5748, batch acc 0.2684
10:24:36.228   Training iter 500, batch loss 0.5752, batch acc 0.2506
10:24:36.779   Training iter 550, batch loss 0.5739, batch acc 0.2656
10:24:37.336   Training iter 600, batch loss 0.5741, batch acc 0.2622
10:24:37.338 Training @ 27 epoch...
10:24:37.898   Training iter 50, batch loss 0.5736, batch acc 0.2582
10:24:38.456   Training iter 100, batch loss 0.5729, batch acc 0.2606
10:24:39.004   Training iter 150, batch loss 0.5729, batch acc 0.2680
10:24:39.538   Training iter 200, batch loss 0.5723, batch acc 0.2582
10:24:40.070   Training iter 250, batch loss 0.5717, batch acc 0.2638
10:24:40.588   Training iter 300, batch loss 0.5713, batch acc 0.2612
10:24:41.075   Training iter 350, batch loss 0.5709, batch acc 0.2490
10:24:41.564   Training iter 400, batch loss 0.5700, batch acc 0.2702
10:24:42.056   Training iter 450, batch loss 0.5694, batch acc 0.2658
10:24:42.557   Training iter 500, batch loss 0.5694, batch acc 0.2564
10:24:43.064   Training iter 550, batch loss 0.5685, batch acc 0.2762
10:24:43.553   Training iter 600, batch loss 0.5685, batch acc 0.2716
10:24:43.554 Training @ 28 epoch...
10:24:44.059   Training iter 50, batch loss 0.5676, batch acc 0.2674
10:24:44.582   Training iter 100, batch loss 0.5676, batch acc 0.2624
10:24:45.108   Training iter 150, batch loss 0.5672, batch acc 0.2510
10:24:45.641   Training iter 200, batch loss 0.5666, batch acc 0.2656
10:24:46.174   Training iter 250, batch loss 0.5660, batch acc 0.2756
10:24:46.691   Training iter 300, batch loss 0.5664, batch acc 0.2702
10:24:47.177   Training iter 350, batch loss 0.5662, batch acc 0.2640
10:24:47.667   Training iter 400, batch loss 0.5645, batch acc 0.2756
10:24:48.170   Training iter 450, batch loss 0.5646, batch acc 0.2632
10:24:48.677   Training iter 500, batch loss 0.5649, batch acc 0.2674
10:24:49.177   Training iter 550, batch loss 0.5638, batch acc 0.2800
10:24:49.680   Training iter 600, batch loss 0.5634, batch acc 0.2732
10:24:49.682 Training @ 29 epoch...
10:24:50.194   Training iter 50, batch loss 0.5634, batch acc 0.2612
10:24:50.726   Training iter 100, batch loss 0.5627, batch acc 0.2686
10:24:51.288   Training iter 150, batch loss 0.5621, batch acc 0.2778
10:24:51.842   Training iter 200, batch loss 0.5613, batch acc 0.2762
10:24:52.399   Training iter 250, batch loss 0.5608, batch acc 0.2794
10:24:52.956   Training iter 300, batch loss 0.5612, batch acc 0.2758
10:24:53.514   Training iter 350, batch loss 0.5613, batch acc 0.2572
10:24:54.060   Training iter 400, batch loss 0.5601, batch acc 0.2728
10:24:54.614   Training iter 450, batch loss 0.5602, batch acc 0.2650
10:24:55.165   Training iter 500, batch loss 0.5590, batch acc 0.2862
10:24:55.717   Training iter 550, batch loss 0.5594, batch acc 0.2722
10:24:56.274   Training iter 600, batch loss 0.5590, batch acc 0.2718
10:24:56.276 Training @ 30 epoch...
10:24:56.838   Training iter 50, batch loss 0.5580, batch acc 0.2820
10:24:57.397   Training iter 100, batch loss 0.5577, batch acc 0.2732
10:24:57.941   Training iter 150, batch loss 0.5577, batch acc 0.2648
10:24:58.481   Training iter 200, batch loss 0.5578, batch acc 0.2708
